generic_name,cell_line,replicate,GR_AOC,GRmax,GEC50,GR50
GSK2334470,MDAMB175VII,3,0.6184960346791692,-0.3748739950836836,3.662433127198264,0.037147493243688795
GSK2334470,MDAMB231,1,0.15020733612279033,0.6355056570645556,0.0,100.0
GSK2334470,MDAMB231,2,0.11039409783322482,0.7838259724680551,0.133068226530589,100.0
GSK2334470,MDAMB231,3,0.18769759550288445,0.5681221077485166,0.0,100.0
GSK2334470,MDAMB330,1,0.5360733509098177,-0.7660063712235469,1.5371330953112017,0.20500579152240464
GSK2334470,MDAMB330,2,0.487786728685186,-0.7744536275176395,1.4278680945310407,0.2876952228633455
GSK2334470,MDAMB330,3,0.47023246576166144,-0.6733541193587935,2.3078369796964187,0.3532497023745265
GSK2334470,MDAMB361,1,0.5805458750621012,-0.3483412899965392,2.3710176386335133,0.08173854848997157
GSK2334470,MDAMB361,2,0.7178809708037962,-0.4943059272657616,1.1309575668542462,0.018196834574440778
GSK2334470,MDAMB361,3,0.6104949911551087,-0.4077522515469324,4.009061515563035,0.04296615802441285
GSK2334470,MDAMB415,1,0.2816252987233929,0.0572251563165573,18.465205756799058,1.386476375409994
GSK2334470,MDAMB415,2,0.270120731462084,0.0603557841150699,22.687047524307967,1.791007062145773
GSK2334470,MDAMB415,3,0.33469876171365465,0.0254208221383058,28.183931074429484,0.9386309630343044
GSK2334470,MDAMB436,1,0.017839785531359474,0.7199335745830222,14.378973399632436,11.542599563329755
GSK2334470,MDAMB436,2,-0.07997842803859526,0.980049243905236,0.0,100.0
GSK2334470,MDAMB436,3,0.06424576890412552,0.7345596220670876,2.31779569102022,100.0
GSK2334470,MDAMB453,1,0.26430094618491673,0.1760530074064901,33.62938028494566,2.168424510867343
GSK2334470,MDAMB453,2,0.24341372835012626,0.1181791472642816,32.819142183981185,2.725281907950792
GSK2334470,MDAMB453,3,0.28928100932368417,0.1457463943603787,32.33734588756241,1.5872184606011475
GSK2334470,MDAMB468,1,0.07920735747288454,0.5414839164017675,17.482137016832155,10.555230502010854
GSK2334470,MDAMB468,2,0.09672459012903623,0.4734302458259507,37.27271033321652,10.148130699397756
GSK2334470,MDAMB468,3,0.07048327567182647,0.5788706556938674,23.842807223936365,11.640545808325015
GSK2334470,MGH312,1,0.6426945297172069,-0.6065785525623009,0.15253703887431427,0.08209552590967804
GSK2334470,MGH312,2,0.7631773732055243,-0.5928139639326829,0.5216838026914719,0.02172789165012044
GSK2334470,MGH312,3,0.7471339899119935,-0.5961041835852023,0.7107041727736638,0.02049684974227261
GSK2334470,PDX1206,1,0.3493463627848278,0.2645837066414442,1000.0,1.5232222062101959
GSK2334470,PDX1206,2,0.3142620196769661,0.3386677759830205,0.010637942150213906,100.0
GSK2334470,PDX1206,3,0.3186499232769695,0.2820149561759992,1.297739530469908,1.5704465770009899
GSK2334470,PDX1258,1,-0.11515561104049146,0.5908626949635176,0.0,100.0
GSK2334470,PDX1258,2,0.08957638625954276,0.7082662297028717,0.6211903017627217,100.0
GSK2334470,PDX1258,3,0.058434794342580504,0.6344893444281554,0.0,100.0
GSK2334470,PDX1328,1,0.0768300282707948,0.6352010153167258,0.2267971358950666,100.0
GSK2334470,PDX1328,2,0.14822882706522594,0.5891454272957457,82.62511730234665,21.229972424130093
GSK2334470,PDX1328,3,0.06708862354107903,0.5557704656336993,12.850651977586669,10.31575243812512
GSK2334470,PDX1328,4,0.22254653929119225,-0.6719357909719255,0.0,100.0
GSK2334470,PDX1328,5,0.13941114299753699,0.6290803546992532,0.0,100.0
GSK2334470,PDX1328,6,0.15863742465515768,-0.6431252839035404,7.429990315578397,5.964362029790792
GSK2334470,PDXHCI002,1,-0.04871582739343659,0.9159811666954538,0.0,100.0
GSK2334470,PDXHCI002,2,-0.09657447369654931,0.7987798488109321,0.0,100.0
GSK2334470,PDXHCI002,3,-0.026523177343626622,0.8873645089030198,0.0,100.0
GSK2334470,SKBR3,1,0.26444747526589774,0.2607507117442393,55.84761834093133,2.2792892794439377
GSK2334470,SKBR3,2,0.25935181978030963,0.4835025761066088,0.0,100.0
GSK2334470,SKBR3,3,0.43125264905575855,0.1757703468865001,2.679561169825684,0.3489482647615291
GSK2334470,SUM1315,1,0.2545897012422323,0.2816246347471496,51.17190583027907,2.4101009122831685
GSK2334470,SUM1315,2,0.2717628274083428,0.5831312544685934,0.0,100.0
GSK2334470,SUM1315,3,0.3475485663312609,0.3992170059315181,0.02383204759643837,0.643460694612415
GSK2334470,SUM149,1,0.04709288524580929,0.7268036440550745,64.6257629311115,21.353423791164587
GSK2334470,SUM149,2,0.01470773775469389,0.7103715625641993,0.0,100.0
GSK2334470,SUM149,3,0.06383778818607441,0.6569147959209665,0.0,100.0
GSK2334470,SUM159,1,0.12326691665580525,0.5990984911663249,753.7395935292882,34.89197913614332
GSK2334470,SUM159,2,0.08336374801254731,0.6096318884217167,124.01584649035725,20.91781354414109
GSK2334470,SUM159,3,0.11264193460811142,0.5913772834422248,528.0533048037818,30.875241910150088
GSK2334470,SUM185PE,1,0.18838549198884968,0.6124626379873881,0.0,100.0
GSK2334470,SUM185PE,2,0.20342367474095624,0.7479677230671273,0.0,100.0
GSK2334470,SUM185PE,3,0.28049680357289025,0.2608342435888486,0.0,100.0
GSK2334470,SUM190PT,1,0.26211476358365215,0.2681909358244956,0.0,100.0
GSK2334470,SUM190PT,2,0.24613122101510648,0.2157178994564199,38.974097260209156,3.6835861869261586
GSK2334470,SUM190PT,3,0.3915269578911632,0.2567176149412227,79.17482165003169,1.0411151064291195
GSK2334470,SUM229PE,1,0.07151908186405542,0.718074970736799,2.299264369366318,100.0
GSK2334470,SUM229PE,2,0.09143065837234711,0.6674243758466618,795.2538801747486,51.242898975230645
GSK2334470,SUM229PE,3,0.038203525901813334,0.7022404925060128,81.01313041106796,21.8185027985114
GSK2334470,SUM44PE,1,0.10365423805797705,0.4646709256633173,10.629382440273472,2.9457321526449993
GSK2334470,SUM44PE,2,0.11791434826075943,0.1926686596256337,13.87228627464826,5.8168568775396325
GSK2334470,SUM44PE,3,0.2842421873197962,0.1396674068547434,16.84184131876195,2.265005031283072
GSK2334470,SUM52PE,1,0.11080514459999728,0.4449993892450925,61.62644487752655,9.378554232955699
GSK2334470,SUM52PE,2,0.15218567700901756,0.3286239247657658,44.223032305830564,6.986495520085242
GSK2334470,SUM52PE,3,0.11037002793955385,0.3834353795677934,37.09326734095495,7.595637712396691
GSK2334470,T47D,1,0.3299423267711768,0.2825275714800033,0.30695385608679004,0.4178187691269495
GSK2334470,T47D,2,0.3689007808566126,0.1609370638971252,40.461078847494534,0.7706635328554529
GSK2334470,T47D,3,0.42633076559145183,0.1660670767398997,0.4803598521995468,0.28856391039799095
GSK2334470,UACC812,1,0.3473041061810072,0.0326023059717206,17.982676705676635,0.9116337405028188
GSK2334470,UACC812,2,0.3888186907785148,0.2542361943791678,0.012715096202491217,0.5458535792239301
GSK2334470,UACC812,3,0.36414751164681547,0.2104576972721692,9.247629633759798,0.8195577697343057
GSK2334470,UACC893,1,0.07432106373127709,0.2216120081521324,20.500943457371143,5.07950018562599
GSK2334470,UACC893,2,0.17018157625849753,0.1196775500648634,13.317704560586925,5.147148522883955
GSK2334470,UACC893,3,0.16741459856876148,0.0917189029981828,13.138314421792838,4.767214127665703
GSK2334470,ZR751,1,0.2503325281390762,0.5225105857216861,752.0585460706961,11.195767650573224
GSK2334470,ZR751,2,0.30046319364197865,0.3533784667248747,265.7437938240615,2.600616834405735
GSK2334470,ZR751,3,0.2212591164590696,0.3931723025157589,506.4223435611406,8.096593024975292
GSK2334470,ZR7530,1,0.5538458740613126,0.3361473646974222,0.0,-inf
GSK2334470,ZR7530,2,0.2620484308498031,0.3596853084473055,1.3181269815903067,2.5399504492307083
INK128,184A1,1,0.5728804068734435,0.099275282908418,0.008596128191908643,0.009966805082264005
INK128,184A1,2,0.5603115258493903,0.111156204078356,0.009297931189895334,0.010928288207008603
INK128,184A1,3,0.57989990376878,0.1892857871199591,0.005974893492645867,0.007505190664601391
INK128,184A1,4,0.6092098997148032,0.1013320154242769,0.0062932023491638935,0.0075472563899476475
INK128,AU565,1,0.7065247462972749,-0.4359236427527069,0.010134377894527436,0.007610218055022593
INK128,AU565,2,0.9335176392038615,-0.6242068634090588,0.007107690841012206,0.002730525660912196
INK128,AU565,3,0.8426876305742916,-0.5248158221474608,0.007103553819702806,0.003412842504005833
INK128,AU565,4,0.673515947006289,-0.3997219064887696,0.010362958118218366,0.008451967733097882
INK128,BT20,1,0.5710263280368468,0.0092074797950076,0.011455911587448919,0.012342899916540655
INK128,BT20,2,0.5944776894824912,0.0171209924633291,0.010087195958625273,0.010776248465028884
INK128,BT20,3,0.5484866469908853,0.004132659615573,0.013745241084278928,0.014973017657425479
INK128,BT20,4,0.5560577677813134,-0.048600057573121,0.012402627950233709,0.013392471966120182
INK128,BT474,1,0.9099976219093281,-0.6000137918096121,0.011063706850332103,0.005425272781518208
INK128,BT474,2,0.7533818139111508,-0.6392891881446467,0.02001176958098298,0.012368620645248204
INK128,BT474,3,0.8632758772701821,-0.5263360041190669,0.012114395136757189,0.007393372971978691
INK128,BT474,4,0.8087735838189077,-0.5815606343359025,0.01570188126734608,0.009542951592320676
INK128,BT549,1,0.5346661822421659,0.0737942244473839,0.014885313404870372,0.016676935909433754
INK128,BT549,2,0.5726888093912204,0.05296179330436,0.012186454288334769,0.013581614877646744
INK128,BT549,3,0.5012977386144354,0.0698095811138313,0.01535305891857854,0.01753081188964548
INK128,BT549,4,0.5271022058462344,0.0856345123715962,0.016103014404060475,0.017944657648440252
INK128,CAL120,1,0.5994995572286741,0.0066412498023065,0.010266187175083877,0.010831155059154527
INK128,CAL120,2,0.6442824711317335,-0.0076203042830425,0.008318485937859532,0.008362200511410388
INK128,CAL120,3,0.5707460061703798,0.0209612510551911,0.013132270568775608,0.013981767320110885
INK128,CAL120,4,0.5925644942117022,-0.0587630676908605,0.01303621945505888,0.012930676159404337
INK128,CAL51,1,0.5500207870943361,0.0713406676059447,0.013392796203877266,0.01582392638690267
INK128,CAL51,2,0.5571970321709524,0.0562063257673069,0.01279223309549923,0.014623698548462214
INK128,CAL51,3,0.5506489391275396,0.0210841304275635,0.014885853974312982,0.01659266842090292
INK128,CAL51,4,0.5549046270636183,0.0629716911315468,0.01044235984123543,0.01291710733250473
INK128,CAL851,1,0.6515630132501589,-0.0160318507742903,0.00728600613192795,0.0074524672957585695
INK128,CAL851,2,0.6527215270440367,-0.0022137640636283,0.006880171679210062,0.007073945965417127
INK128,CAL851,3,0.5700565819528143,-0.0137398226754873,0.01069006296124382,0.01127767689431724
INK128,CAL851,4,0.6286545129516807,0.037142593144383,0.008389584097978528,0.008823597796809999
INK128,CAMA1,1,0.7250403307722092,-0.102910558036995,0.006373895514925408,0.005207878919879647
INK128,CAMA1,2,0.6927189242572056,-0.14631476412216,0.006881424570986553,0.006330700181146206
INK128,CAMA1,3,0.5549376369523866,-0.0696324589039126,0.01510727433437916,0.015160133145677454
INK128,CAMA1,4,0.5856977666656032,-0.0659704122240321,0.011880940198351135,0.01199941861713387
INK128,EFM19,1,0.6960947133807016,-0.0767676728788441,0.008032689399541671,0.007540323882023961
INK128,EFM19,2,0.6746314312311765,-0.1738449043007973,0.011493901807229744,0.009884885032657144
INK128,EFM19,3,0.6758663538363456,-0.1328451044112654,0.010833959760324297,0.009669761426281427
INK128,EVSAT,1,0.6957459302971453,-0.3890274387562184,0.020681298942564763,0.012553541462208002
INK128,EVSAT,2,0.7034480900869089,-0.2166375147511622,0.012086963610998654,0.009148103857017701
INK128,EVSAT,3,0.7055909293571513,-0.3253924520843212,0.017092616698622956,0.009365477486994485
INK128,EVSAT,4,0.5731890027105117,-0.1887437353557335,0.01647846338735358,0.013306198836810229
INK128,HCC1143,1,0.48257704016793634,0.0376377088743562,0.02534638769665566,0.031126538620806898
INK128,HCC1143,2,0.47095872132518674,0.0582058393444751,0.046418110303608824,0.04417926547117867
INK128,HCC1143,3,0.485261916920047,0.0187792331094057,0.050669352508651455,0.0424747893583595
INK128,HCC1143,4,0.45833500015357886,0.0076170583269963,0.041448304276973345,0.04367913887793388
INK128,HCC1187,1,0.40200877343012487,0.1572631469716141,0.03739180768074506,0.06258748981538496
INK128,HCC1187,2,0.4603440446852045,0.0406419663259742,0.05594368072009868,0.058134110301815894
INK128,HCC1187,3,0.3854296125112296,0.0905074918669779,0.060697650687287566,0.07768495848801396
INK128,HCC1395,1,0.5420652111258046,-0.0519746863961563,0.008543144758833084,0.010553291416600035
INK128,HCC1395,2,0.6122389190723821,-0.0061874542938175,0.008454586666740663,0.009195794162828659
INK128,HCC1395,3,0.5695913419780667,0.025052956149032,0.010081675679518324,0.011521253038910358
INK128,HCC1395,4,0.5053189021182037,-0.0699472086852209,0.009041480851204271,0.009878282869898851
INK128,HCC1419,1,0.7338297157336402,-0.1714920800549799,0.005106360969580632,0.004453629637981968
INK128,HCC1419,2,0.7828014024240187,-0.1835210895682749,0.004193815061281451,0.0035771453208626757
INK128,HCC1419,3,0.7108480191587653,-0.116337649381237,0.0076931900833106795,0.006979600036203126
INK128,HCC1419,4,0.8265639481666931,-0.242580374900052,0.005548780733505836,0.00423582388609922
INK128,HCC1428,1,0.6559196656366288,0.0337315446940638,0.0041072481591585015,0.004749533512788913
INK128,HCC1428,2,0.6944643344629924,-0.0283241262294746,0.003741700899695687,0.00399842021967181
INK128,HCC1428,3,0.6608067413209265,0.0094682790878615,0.005420235908386637,0.005812663152411321
INK128,HCC1428,4,0.5819956637824558,-0.0153833726880351,0.009332371911872795,0.010226731254631758
INK128,HCC1500,1,1.2221021383169743,-0.3957754039239679,0.0008313474094207737,0.0004533844997489174
INK128,HCC1500,2,1.2678250610381245,-0.487369734444091,0.001020402976760779,0.0005911784773782063
INK128,HCC1500,3,1.237134171251077,-0.610744658349327,0.0015905367092520007,0.0009565995590135402
INK128,HCC1500,4,1.1963990260451254,-0.526101835464394,0.0019659977964167803,0.001300087468387314
INK128,HCC1569,1,0.5670511544754123,0.0623870599257143,0.0070718306863261585,0.009346272694466922
INK128,HCC1569,2,-0.21221538065121695,1.0676841547259257,0.0,100.0
INK128,HCC1569,3,0.4736079777803727,0.0370557305690102,0.014720192046555025,0.01630713123388625
INK128,HCC1806,1,0.3992703965215616,0.2975539840439389,0.017081434726619178,0.04063978124712757
INK128,HCC1806,2,0.4086075205185589,0.24317603526261,0.019972976901391205,0.05009190683697372
INK128,HCC1806,3,0.37319945479865124,0.289744539603197,0.017458266868804626,0.046778229934342344
INK128,HCC1806,4,0.3767746297212927,0.21338042117807,0.03008447657740329,0.07561399547868407
INK128,HCC1937,1,0.3664873176142148,0.3524039535321989,0.013255517197250382,0.06496995579637702
INK128,HCC1937,2,0.35283364147223034,0.384532920416721,0.013229401007201628,0.05797141610940283
INK128,HCC1937,3,0.3752510712558263,0.338074439161369,0.015070947612417085,0.05971582692259988
INK128,HCC1937,4,0.32613583363950116,0.445665956607327,0.01074532379671214,0.056867307236697494
INK128,HCC1937,5,0.43782611567543595,0.268289715091437,0.00911164309114937,0.035821522127068635
INK128,HCC1937,6,0.35473806623061294,0.451568591646354,0.008072456149536607,0.03098795943198061
INK128,HCC1937,7,0.3733592484833458,0.30310802585868,0.012308128024520994,0.06432009587101643
INK128,HCC1937,8,0.3682448767679789,0.297029304470684,0.013551818925619305,0.0630782726932711
INK128,HCC1954,1,0.591683651307958,-0.110766740086057,0.009659050535690477,0.00974126902203439
INK128,HCC1954,2,0.5540962920915227,-0.0523500919046592,0.013028152838231418,0.013980492192254935
INK128,HCC1954,3,0.5587401878808576,-0.2015102282813469,0.019029083584345075,0.01766159401887038
INK128,HCC1954,4,0.5583261029889898,-0.19074128604131,0.016364354602958844,0.015905174738737555
INK128,HCC1954,5,0.6245315999964604,-0.0078264966874044,0.009101818604363258,0.00878223893378351
INK128,HCC1954,6,0.581087601883054,-0.039021647287362,0.010142628538404917,0.01122977871983753
INK128,HCC1954,7,0.5159718323338301,-0.0219162366130268,0.020388780418641724,0.021684835589862412
INK128,HCC1954,8,0.5363044257418638,-0.102533708795797,0.014133015201363126,0.015301175246126605
INK128,HCC202,1,0.5622422961351919,0.0085013674776415,0.011934040339910504,0.01304004994795838
INK128,HCC202,2,0.6329571744708631,0.0625743490376276,0.0032751529778593217,0.004585335393369262
INK128,HCC202,3,0.5961703664927646,-0.0220541036092661,0.010013743121049497,0.010791753280485952
INK128,HCC202,4,0.5330938816455881,-0.0890994028708223,0.01573156981064454,0.01622195524685612
INK128,HCC38,1,0.5729406521342582,-0.0233035802643514,0.015569341781792968,0.015735244333721508
INK128,HCC38,2,0.525708159761815,0.0361310589458621,0.017882873359128006,0.019368831729528208
INK128,HCC38,3,0.5261458936010526,-0.0338265731945319,0.0195291300296912,0.020372147393409572
INK128,HCC38,4,0.5194475771764101,-0.0208670255338675,0.019501149780859567,0.020559607560962236
INK128,HCC70,1,0.6978351596140291,-0.0782667448455596,0.004796169517516223,0.004222887904331462
INK128,HCC70,2,0.6949519403505203,-0.0748335712701275,0.00412908783318557,0.004285227832864645
INK128,HCC70,3,0.7158298855199801,-0.2246469426021389,0.004313641160563533,0.004145252541068754
INK128,HCC70,4,0.7011474140875733,-0.270246290014525,0.0066607672625292455,0.006165630465754761
INK128,HS578T,1,0.6552610338599111,-0.1385323189320109,0.00779699853113319,0.007246788130053328
INK128,HS578T,2,0.6586526961338051,-0.0640895328405635,0.007537507448756126,0.007420312859067467
INK128,HS578T,3,0.5616153791040462,0.0111558415355906,0.010241951776770696,0.011230772494537187
INK128,HS578T,4,0.6150191206762743,-0.0917406917054538,0.010325873701768634,0.010381055182632363
INK128,HTERT_HME1,1,0.42270448580176845,0.218663553702274,0.01770127370645289,0.030581370747533563
INK128,HTERT_HME1,2,0.41142749993119865,0.175784302101483,0.018497862652560135,0.03148898146542426
INK128,HTERT_HME1,3,0.37537888406065567,0.18170156206164,0.025740727077762517,0.038026307016342985
INK128,HTERT_HME1,4,0.3924740736420044,0.211232069581671,0.019397743656007698,0.03422397020637918
INK128,MCF10A,1,0.4893136636561429,0.0872814730035156,0.016816039594093574,0.020333275452282737
INK128,MCF10A,2,0.5016865221526272,0.113923337248458,0.01628298656463799,0.020458592909109265
INK128,MCF10A,3,0.4791544154301569,0.127906054175567,0.01878807849709371,0.024297397718471454
INK128,MCF10A,4,0.48499674593270736,0.121520863651491,0.01638802068431498,0.02248474848916792
INK128,MCF10A,5,0.4700184523004055,0.1743653032168849,0.016254368124863205,0.02372929419916882
INK128,MCF10A,6,0.4549854728164011,0.216723447830731,0.015488710684751316,0.02324714074414033
INK128,MCF10A,7,0.42476317616216674,0.232525957217834,0.020507960703844655,0.03128407748851202
INK128,MCF10A,8,0.43383043559574735,0.173072858477143,0.0212037791391009,0.030894969022096437
INK128,MCF12A,1,0.4935748976386192,0.0883738970959873,0.023258130589033494,0.029115871562850282
INK128,MCF12A,2,0.4913132742196396,0.0634349854391738,0.01858189582068138,0.02327383649217635
INK128,MCF12A,3,0.5086825557617994,0.112641125637567,0.01252511010692261,0.016578683276747528
INK128,MCF12A,4,0.4865335383075593,0.0752141968409938,0.0184332840998749,0.02120425021344826
INK128,MCF7,1,0.7433791039677062,-0.0486095299505597,0.0024182451140498068,0.0025327440188321914
INK128,MCF7,2,0.7621368845718199,-0.0952990862894468,0.002137426134802675,0.0021784534965005944
INK128,MCF7,3,0.6932803552204114,-0.0162270907691381,0.00390766939440451,0.004182530061895777
INK128,MCF7,4,0.7045442365941847,-0.0196677714514925,0.003019869378640021,0.0032823340226277842
INK128,MDAMB157,1,0.4976828827605903,-0.0355977167054311,0.031127809313834784,0.030730440873687245
INK128,MDAMB157,2,0.5074571483727384,-0.0156795605744139,0.03277046175493167,0.031542225128653484
INK128,MDAMB157,3,0.498761765355313,-0.0243191785304659,0.04397738577377481,0.03960575603481279
INK128,MDAMB157,4,0.5523196327063005,-0.0569395387117498,0.03120105595610419,0.025918531761162093
INK128,MDAMB175VII,1,1.0975840891078108,-0.8911557618625705,0.008373883874995231,0.005702019197885849
INK128,MDAMB175VII,2,1.2325297627303882,-0.8755911451562152,0.005003088870513666,0.002032309005180649
INK128,MDAMB175VII,3,1.1710792075103362,-0.9187447999873346,0.007511405259755612,0.004002277998391058
INK128,MDAMB175VII,4,1.1971707475209001,-0.8598612660668787,0.004755708757891723,0.0026332185020480603
INK128,MDAMB231,1,0.49378683389528877,0.129437835033547,0.01252654141347261,0.01844425727964063
INK128,MDAMB231,2,0.5071528308175829,0.0924109242719988,0.013007015569065533,0.01841915919337949
INK128,MDAMB231,3,0.47604533970844676,0.110409057519049,0.01686073966399776,0.023969821428796757
INK128,MDAMB231,4,0.46685584951020104,0.0728722493141116,0.019356166938814253,0.027329290285683747
INK128,MDAMB330,1,1.1746765519956097,-0.812800200113508,0.008362407539505599,0.0031212753684935583
INK128,MDAMB330,2,1.0719441847071638,-0.7532925281090291,0.010556905343058975,0.006401709450612309
INK128,MDAMB330,3,1.0579532043684965,-0.8059203429923971,0.008765038820409198,0.004519882520491823
INK128,MDAMB330,4,0.9268201351482132,-0.7655506335706957,0.012280532275036523,0.008213568937242366
INK128,MDAMB361,1,1.1423637961628492,-0.872789285439225,0.006280595181246257,0.0027959374240925506
INK128,MDAMB361,2,1.1054505461505957,-0.863479775600901,0.0075756985285952054,0.003494787975386772
INK128,MDAMB361,3,1.079868813105903,-0.8451476334013571,0.007528421548966515,0.004128796343063758
INK128,MDAMB361,4,1.0547678141594328,-0.801187310477529,0.008767357028103849,0.004221044017648116
INK128,MDAMB415,1,0.7259115515491743,-0.4111663030359112,0.012534635351608318,0.010342985748911264
INK128,MDAMB415,2,0.7117198844876675,-0.3461076801455919,0.012051373363748447,0.008660012028383124
INK128,MDAMB415,3,0.6446645501559555,-0.3598504770600549,0.016054097968783418,0.012802839772876919
INK128,MDAMB415,4,0.684910835650201,-0.2336663393144977,0.008649242281592124,0.007780431721436581
INK128,MDAMB436,1,0.3970831655553241,0.334594480403533,0.008577341495666186,0.01541385726897713
INK128,MDAMB436,2,0.4335755571657416,0.264925088450315,0.010166479976190355,0.023973811323654247
INK128,MDAMB436,3,0.4378247249648542,0.238347742655054,0.009051080196461423,0.01570490991159213
INK128,MDAMB436,4,0.44937747662128885,0.0066047253457501,0.6019680879899494,0.07319070974272356
INK128,MDAMB453,1,0.8089346279694328,-0.4659097562976099,0.01305394175987675,0.007824763643978685
INK128,MDAMB453,2,0.7980614972557228,-0.478412769833674,0.012381753911900236,0.008275271462742715
INK128,MDAMB453,3,0.6479861017855131,-0.513945632750176,0.017166214252981683,0.014005974934276171
INK128,MDAMB453,4,0.7674550896057183,-0.415242819205993,0.01200931279408958,0.009481898974624132
INK128,MDAMB468,1,0.563082113555753,0.0067784062299303,0.017818936352198594,0.017856804261742184
INK128,MDAMB468,2,0.4405921606528927,0.0667898965797759,0.025795832732227655,0.030439845088687308
INK128,MDAMB468,3,0.5037821815922998,0.0665247856897218,0.017673109532892143,0.020699171823504288
INK128,MGH312,1,1.2731219397885303,-0.8768939392318132,0.005471874340237162,0.0013799096213053526
INK128,MGH312,2,1.2154405841187919,-0.912209439276618,0.007471348471100508,0.0028243249858643754
INK128,MGH312,3,1.1744500364165071,-0.8761330650674023,0.008623350037622858,0.0032402274656034547
INK128,MGH312,4,1.2077057401675595,-0.8937415010849238,0.007498575101262684,0.002683966867873558
INK128,PDX1258,1,0.5019810667109038,-0.1172442802885159,0.03560179711937182,0.03404141507272402
INK128,PDX1258,2,0.48543030092240247,-0.13655567616609,0.042669133834177184,0.038584790922684346
INK128,PDX1258,3,0.37943356979456855,-0.105140462053944,0.05782202842235684,0.055322563261283174
INK128,PDX1258,4,0.4303656427839545,-0.193311873959011,0.057560655955524904,0.05233289847067893
INK128,PDX1328,1,0.831042537815877,-0.2529595835077389,0.004980217535846602,0.003874226093950686
INK128,PDX1328,2,0.7886015947615045,-0.3380760236798689,0.00619127529267818,0.004668326579030446
INK128,PDX1328,3,0.7199941172637476,-0.1934842037643592,0.006209756520628202,0.005606151106828145
INK128,PDX1328,4,0.7034178632297721,-0.11427216519116,0.007783742091653767,0.007060382909367393
INK128,PDX1328,5,0.7071203610863571,-0.1253934324459805,0.006002001449512353,0.0057533907260812365
INK128,PDX1328,6,0.6755231848078365,-0.1199316461751266,0.008506575448663985,0.007773722386153407
INK128,PDX1328,7,0.7382298296296068,-0.1009879154025112,0.006333190755923084,0.005637928001047888
INK128,PDX1328,8,0.739321291875113,-0.0925277725910441,0.007697587474122861,0.007012407232809948
INK128,PDX1328,9,0.7668055120745019,-0.1397983562577845,0.005639163870122514,0.004997279895248011
INK128,PDX1328,10,0.7771348310181893,-0.2313397449690008,0.006603496845462618,0.005734876102951283
INK128,PDXHCI002,1,0.15166731489367682,0.2218778482656328,0.09037028579097262,0.13838171261859697
INK128,PDXHCI002,2,0.11821334304943282,0.201267870123659,0.07721677639203595,0.11244503315583361
INK128,PDXHCI002,3,0.1374720853745285,0.26974424699093,0.08561011125617629,0.15903955162865854
INK128,PDXHCI002,4,0.08278012579773597,0.2232267904696989,0.2298179204337971,0.38531724262455375
INK128,SKBR3,1,1.0002075652025673,-0.541656060247639,0.003914392971378458,0.001994969683303724
INK128,SKBR3,2,1.0313401302678984,-0.575108661235479,0.003695074843863408,0.0017319902968359051
INK128,SKBR3,3,0.9217851444541245,-0.4319787674765371,0.004858145665785795,0.003651248887410214
INK128,SKBR3,4,0.9315578067093597,-0.476891448007906,0.00540927088204092,0.003485791157634625
INK128,SUM1315,1,0.6307517511534378,0.103632661812994,0.0040391675912395215,0.005326406158462548
INK128,SUM1315,2,0.6263811166638562,0.0627915993963459,0.006399624292370367,0.007407154193134885
INK128,SUM1315,3,0.6790227390114902,-0.0437567493183888,0.006478292370224839,0.00617618743971371
INK128,SUM1315,4,0.6522891703164873,-0.0237952708077017,0.008101026536935774,0.0075642768508599675
INK128,SUM149,1,0.3206851290816181,0.303800950738371,0.03411536748339914,0.1428470167660328
INK128,SUM149,2,0.2890878185268184,0.304827933090906,0.05562833857133838,0.19113986256550902
INK128,SUM149,3,0.3150901687710585,0.2962697255599939,0.049495830881882585,0.15250325861880587
INK128,SUM149,4,0.291748112411795,0.3249594191588449,0.06050621348367765,0.20057951197013232
INK128,SUM149,5,0.34260375182453273,0.195426961923256,0.09555597549473914,0.16197436452959177
INK128,SUM149,6,0.3342023139608163,0.184507871894265,0.05918312948606141,0.12414984563972101
INK128,SUM149,7,0.33017134132009923,0.26533325675845,0.06617745127184384,0.1805534404882581
INK128,SUM159,1,0.25090310319066106,0.275292462119153,0.06036531856548524,0.11269921244859434
INK128,SUM159,2,0.2319113943519978,0.269722476036129,0.10383933709977643,0.20839629586637867
INK128,SUM159,3,0.21161856745557517,0.292610390808307,0.08672237767278407,0.17663154065913758
INK128,SUM159,4,0.2244004549274508,0.27476801824252,0.08698120180998209,0.16214602875948952
INK128,SUM159,5,0.48947878672973366,0.164640740248158,0.013381805882027508,0.017969721424734665
INK128,SUM159,6,0.4929973549478067,0.126609255365908,0.013282823430813957,0.016601025168086054
INK128,SUM159,7,0.48709943890026675,0.167850474110499,0.012866253099508413,0.016978082626226472
INK128,SUM159,8,0.46314882599557805,0.136034602351564,0.018762333591529567,0.02388882952363162
INK128,SUM185PE,1,0.5049356190436345,0.1787858692626549,0.008673250167676746,0.012290999073357085
INK128,SUM185PE,2,0.5695313740259413,0.194339849755558,0.00487919213293282,0.00782707666253953
INK128,SUM185PE,3,0.6283452765435429,0.1348023198775549,0.002989757573820169,0.004190357965874283
INK128,SUM185PE,4,0.7345776231927471,0.0210920262283988,0.00311966701479408,0.0031724773973918086
INK128,SUM190PT,1,0.8907136370271682,-0.7582290260187182,0.018711298058693832,0.010443673699989192
